nomeEntidade,ano,descricaoPrograma,descricao,objetivo,descricaoOrgao,descricaoUnidade,descricaoFuncao,descricaoSubfuncao,idAcao,descricaoAcao,natureza,idDespesa,numeroElemento,descricaoElemento,descricaoLocalizador,categoriaEconomica,valorOrcado,valorOrcadoAlterado,valorOrcadoAtualizado,valorEmpenhado,valorEmpenhadoAtualizado,valorLiquidado,valorLiquidadoAtualizado,valorALiquidar,valorPago,valorPagoAnulado,valorPagoAtualizado,valorAPagarEmpenhado,valorAPagarLiquidado,"percentualEmpenhadoSobreOrcadoInicial","percentualEmpenhadoSobreOrcadoAtualizado","percentualLiquidadoSobreOrcadoInicial","percentualLiquidadoSobreOrcadoAtualizado","percentualPagoSobreOrcadoInicial","percentualPagoSobreOrcadoAtualizado",fontesRecursos,informacaoPlanejamento,empenhos,suplementacoes,descricaoRecurso
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"GESTÃO ADMINISTRATIVA","Manutenção do Sistema de Proteção e Defesa Civil","Planejar a gestão publica atraves de implementações de dados gerenciais visando a redução de custos, e estrategicas na defesa civil do municipio.","GABINETE DO PREFEITO","Gabinete do Prefeito","Segurança Pública","Defesa Civil",1249,"Manutenção do Sistema de Proteção e Defesa Civil","APLICAÇÕES DIRETAS",235,31900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",0,2096682.92,2096682.92,2023785.91,2023785.91,2023785.91,2023785.91,0.0,2023785.91,0,2023785.91,0.0,0.0,0.0,96.52,0.0,96.52,0.0,103.6,"fontesRecursos_12d19bdf-474e-465f-a875-59d6210ef9bd.csv","informacaoPlanejamento_6a1a0d90-1f2f-48f4-8370-a92c806f2724.csv","empenhos_eaa2f70a-9fa8-4f21-ab86-9beecea25770.csv","suplementacoes_d06f862e-a63c-4d67-a01d-ac40eaf380a8.csv"," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"GESTÃO ADMINISTRATIVA","Manutenção do Comitê de Gestão e Compliance","Planejar a gestão publica atraves de implementações de dados gerenciais visando a redução de custos, e estrategicas na defesa civil do municipio.","COMITÊ DE GESTÃO E COMPLIANCE","Comitê de Gestão e Compliance",Administração,"Administração Geral",1256,"Manutenção do Comitê de Gestão e Compliance","APLICAÇÕES DIRETAS",256,31900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",0,530000,530000,489693.89,489693.89,489693.89,489693.89,0.0,489693.89,0,489693.89,0.0,0.0,0.0,92.4,0.0,92.4,0.0,108.23,"fontesRecursos_f76751b4-3bf2-4a81-9eaf-6dca04c1c5a1.csv","informacaoPlanejamento_80a32351-d688-40cd-a3fe-5cf713cf6e1a.csv","empenhos_78fae038-80da-4726-ae0f-53a98c60a089.csv","suplementacoes_fe4f01a8-d298-49b9-8a73-3ada4ff10831.csv"," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"CONSCIENTIZAÇÃO AMBIENTAL","Manutenção da Diretoria de Meio Ambiente","Incentivar a conscientização ambiental entre os cidadãos e promover a conservação do meio ambiente para a melhoria da qualidade de vida.","COMITÊ DE MEIO AMBIENTE E SANEAMENTO BÁSICO","Diretoria de Meio Ambiente","Gestão Ambiental","Administração Geral",1262,"Manutenção da Diretoria de Meio Ambiente","APLICAÇÕES DIRETAS",278,31900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",0,3593199.03,3593199.03,3319511.8,3319511.8,3319511.8,3319511.8,0.0,3319511.8,0,3319511.8,0.0,0.0,0.0,92.38,0.0,92.38,0.0,108.24,"fontesRecursos_dcfc7781-a830-4766-845b-6382becb6f2a.csv","informacaoPlanejamento_1fe3a514-d6bd-4372-99e7-7724bc95fd27.csv","empenhos_3f857088-2b9b-4cd1-8998-ff8911fa5097.csv","suplementacoes_a89b10bc-3d34-445f-bd6f-1f0a95d4a8ef.csv"," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"GESTÃO FISCAL E FINANCEIRA","Manut. da Arrecadação, Fiscalização, Cadastro Imobiliario","Que as receitas possam crescer o suficiente para podermos cobrir as despesas fixas, e ainda obtermos sobra para os investimentos.","SEC. MUN. DA FAZENDA","Arrecadação e Fiscalização",Administração,"Administração Geral",1022,"Manut. da Arrecadação, Fiscalização, Cadastro Imobiliario","APLICAÇÕES DIRETAS",85,31900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",6700000,-141000,6559000,6316993.7,6316993.7,6316993.7,6316993.7,0.0,6316993.7,0,6316993.7,0.0,0.0,94.28,96.31,94.28,96.31,94.28,103.83,"fontesRecursos_538d7885-55b4-4f3b-81c3-dfbb8a3e7506.csv","informacaoPlanejamento_f5d58e12-65e6-4d4c-aa36-56252c008b2f.csv","empenhos_0487d39f-c6a6-416b-913a-367f833a6b8b.csv","suplementacoes_6d307c27-728f-44d6-b8a4-59d674edad8b.csv"," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"DEFENSORIA PUBLICA","Manut. Fundo de Defesa dos Dir. Difusos-FMDD","Para que os processos e ações movidas contra ou a favor o municipio, possam ser estudado e receberem o tratamento necessario.","PROCURADORIA GERAL DO MUNICIPIO","PROCON Municipal","Direitos da Cidadania","Direitos Individuais, Coletivos e Difusos",1018,"Manut. Fundo de Defesa dos Dir. Difusos-FMDD","APLICAÇÕES DIRETAS",50,31900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",800000,158000,958000,592661.15,592661.15,592661.15,592661.15,0.0,592661.15,0,592661.15,0.0,0.0,74.08,61.86,74.08,61.86,74.08,161.64,"fontesRecursos_cfa78647-ed1e-41c8-9ef8-85b4ee8f92e5.csv","informacaoPlanejamento_3197a447-dcfb-4ec8-8d8c-dc9b9e44ce65.csv","empenhos_0c8264ab-59c9-4425-ae6f-fdc2f73538c8.csv","suplementacoes_b1b26488-eb30-42f0-92c3-b3532fff84a8.csv"," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"AVANÇAR CRICIUMA","Manut. das Intendencias do Rio Maina/Santa Luzia/Prospera/Quarta Linha","Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o novo Plano Diretor do Municipio.","SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA","Edificações Públicas",Urbanismo,"Serviços Urbanos",1086,"Manut. das Intendencias do Rio Maina/Santa Luzia/Prospera/Quarta Linha","APLICAÇÕES DIRETAS",186,31900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",3000000,0,3000000,2992426.65,2992426.65,2992426.65,2992426.65,0.0,2992426.65,0,2992426.65,0.0,0.0,99.75,99.75,99.75,99.75,99.75,100.25,"fontesRecursos_1774ce8f-4dd9-4bd1-8c74-758d3cbaf97c.csv","informacaoPlanejamento_10af2fbe-2bf7-4771-bb3e-33f87c352f7d.csv","empenhos_3d5a7070-d108-49d5-a744-61a8e53a1e01.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"GESTÃO ADMINISTRATIVA","Manutenção da Diretoria de Tecnologia e Inovação","Planejar a gestão publica atraves de implementações de dados gerenciais visando a redução de custos, e estrategicas na defesa civil do municipio.","SECRETARIA DE GOVERNANÇA","Diretoria de Tecnologia e Inovação",Administração,"Administração Geral",1251,"Manutenção da Diretoria de Tecnologia e Inovação","APLICAÇÕES DIRETAS",241,31900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",0,825000,825000,796075.42,796075.42,796075.42,796075.42,0.0,796075.42,0,796075.42,0.0,0.0,0.0,96.49,0.0,96.49,0.0,103.63,"fontesRecursos_3e3a0207-8176-4c8c-887c-4253569990ef.csv","informacaoPlanejamento_77795c81-e94f-4dfd-a775-32c86be5dadd.csv","empenhos_31c3a81c-f247-4fe0-bd83-32dbfcf93019.csv","suplementacoes_bb625b42-c74e-4bb2-9107-e616499fd1e5.csv"," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"AVANÇAR CRICIUMA","Manutenção da Diretoria de Agricultura","Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o novo Plano Diretor do Municipio.","SEC. DES. ECONÔMICO, INDÚSTRIA, COMÉRCIO E SERVIÇO","Diretoria de Agricultura",Agricultura,"Extensão Rural",1259,"Manutenção da Diretoria de Agricultura","APLICAÇÕES DIRETAS",266,31900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",0,951310.22,951310.22,861083.22,861083.22,861083.22,861083.22,0.0,861083.22,0,861083.22,0.0,0.0,0.0,90.52,0.0,90.52,0.0,110.48,"fontesRecursos_b0c00bdb-93f4-4d3f-b35d-49f66574c017.csv","informacaoPlanejamento_4a6d6c30-1c0f-4fbb-9eab-ff3a47b3078a.csv","empenhos_4515773e-172e-47ee-a40a-dbe6a8de3d81.csv","suplementacoes_1347b0a8-0928-4408-8dd7-f8f4b505f560.csv"," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"AVANÇAR CRICIUMA","Manutenção da Diretoria de Empreendedorismo","Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o novo Plano Diretor do Municipio.","SEC. DES. ECONÔMICO, INDÚSTRIA, COMÉRCIO E SERVIÇO","Diretoria de Empreendedorismo",Administração,"Administração Geral",1260,"Manutenção da Diretoria de Empreendedorismo","APLICAÇÕES DIRETAS",272,31900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",0,620968.1,620968.1,538442.32,538442.32,538442.32,538442.32,0.0,538442.32,0,538442.32,0.0,0.0,0.0,86.71,0.0,86.71,0.0,115.33,"fontesRecursos_3270327c-ad00-4026-82df-ccab3ac8be5b.csv","informacaoPlanejamento_d9ab9f57-4a00-4c42-8791-e18a472d1df6.csv","empenhos_c13b7233-8ebf-4f63-9b3c-2c85ec14c806.csv","suplementacoes_68122795-5508-4fc3-8215-c96c1674a6a6.csv"," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"GESTÃO ADMINISTRATIVA","Manut. da Diretoria de Transito e Transporte","Planejar a gestão publica atraves de implementações de dados gerenciais visando a redução de custos, e estrategicas na defesa civil do municipio.","GABINETE DO PREFEITO","Diretoria de Transito e Transporte",Urbanismo,"Infra-Estrutura Urbana",1013,"Manut. da Diretoria de Transito e Transporte","APLICAÇÕES DIRETAS",38,31900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",5900000,1035388.3,6935388.3,6511827.97,6511827.97,6511827.97,6511827.97,0.0,6511827.97,0,6511827.97,0.0,0.0,110.37,93.89,110.37,93.89,110.37,106.5,"fontesRecursos_856ef20a-46f4-477d-9dba-fe49f3baa8f9.csv","informacaoPlanejamento_c14d4f4d-2a3e-4dd5-b7dd-9154c753ceb7.csv","empenhos_ef4eb55b-b31e-4ef5-8626-87a1de600eef.csv","suplementacoes_e8f19437-1d5e-4a30-990d-d5a3ed62fd76.csv"," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"GESTÃO ADMINISTRATIVA","Manut. da Diretoria de Logistica","Planejar a gestão publica atraves de implementações de dados gerenciais visando a redução de custos, e estrategicas na defesa civil do municipio.","GABINETE DO PREFEITO","Gabinete do Prefeito",Administração,"Administração Geral",1012,"Manut. da Diretoria de Logistica","APLICAÇÕES DIRETAS",10,31900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",1900000,-30930,1869070,1806869.84,1806869.84,1806869.84,1806869.84,0.0,1806869.84,0,1806869.84,0.0,0.0,95.1,96.67,95.1,96.67,95.1,103.44,"fontesRecursos_c76b4e49-84e2-4ac7-98a1-8fed49528490.csv","informacaoPlanejamento_1f9d8a25-59f8-4c15-9d0b-aca81f25c017.csv","empenhos_68e12ec8-607c-4a10-908a-66961c4c9580.csv","suplementacoes_54db43c5-09ae-43cf-91fb-3d47b2d303b0.csv"," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"GESTÃO FISCAL E FINANCEIRA","Manut. do Gabinete do Secretario da Fazenda","Que as receitas possam crescer o suficiente para podermos cobrir as despesas fixas, e ainda obtermos sobra para os investimentos.","SEC. MUN. DA FAZENDA","Gab. Secretaria da Fazenda",Administração,"Administração Geral",1019,"Manut. do Gabinete do Secretario da Fazenda","APLICAÇÕES DIRETAS",62,31900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",1900000,0,1900000,1791055.49,1791055.49,1791055.49,1791055.49,0.0,1791055.49,0,1791055.49,0.0,0.0,94.27,94.27,94.27,94.27,94.27,106.08,"fontesRecursos_394e4521-b891-4821-a0d6-f43bb491f429.csv","informacaoPlanejamento_4a85beb3-9604-49ca-a4bb-1d454db82497.csv","empenhos_6e95a16a-784f-47b5-8fc2-9cfa0b3e5395.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"AVANÇAR CRICIUMA","Oficinas e Garagens","Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o novo Plano Diretor do Municipio.","SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA","Oficinas e Garagens",Administração,"Administração Geral",1083,"Oficinas e Garagens","APLICAÇÕES DIRETAS",208,31900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",10000000,0,10000000,8543489.45,8376448.39,8543489.45,8376448.39,0.0,8538448.39,162000.0,8376448.39,0.0,0.0,85.43,85.43,85.43,85.43,85.38,117.12,"fontesRecursos_585de531-7376-4d07-b7cf-7fb161eae22e.csv","informacaoPlanejamento_c4fc0a46-4e2d-44fd-9444-9124d0a2ffbc.csv","empenhos_6a06533f-c29e-40ba-88a8-14b997157a90.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"GESTÃO ADMINISTRATIVA","Manutenção do Controle Interno","Planejar a gestão publica atraves de implementações de dados gerenciais visando a redução de custos, e estrategicas na defesa civil do municipio.","CONTROLADORIA-GERAL DO MUNICÍPIO","Controladoria-Geral do Município",Administração,"Administração Geral",1250,"Manutenção do Controle Interno","APLICAÇÕES DIRETAS",238,31900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",0,1333305.76,1333305.76,1251350.09,1251350.09,1251350.09,1251350.09,0.0,1251350.09,0,1251350.09,0.0,0.0,0.0,93.85,0.0,93.85,0.0,106.55,"fontesRecursos_f9a93b7e-7f93-4f32-96a3-d31537c19b9d.csv","informacaoPlanejamento_198fc5f9-ad9c-4762-ae0a-057273a2f2f9.csv","empenhos_b042a8fb-dbc2-4d91-992f-7911e60a0927.csv","suplementacoes_8bb50863-928c-44aa-9425-366acc7ea12c.csv"," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"GESTÃO ADMINISTRATIVA","Manutenção da Diretoria de Parques e Praças","Planejar a gestão publica atraves de implementações de dados gerenciais visando a redução de custos, e estrategicas na defesa civil do municipio.","GABINETE DO PREFEITO","Gabinete do Prefeito","Desporto e Lazer",Lazer,1248,"Manutenção da Diretoria de Parques e Praças","APLICAÇÕES DIRETAS",232,31900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",0,1170000,1170000,1114820.79,1114820.79,1114820.79,1114820.79,0.0,1114820.79,0,1114820.79,0.0,0.0,0.0,95.28,0.0,95.28,0.0,104.95,"fontesRecursos_c79285fd-93d1-4431-8404-80a3c42b2ad4.csv","informacaoPlanejamento_7effc199-0968-44e9-a86d-bb97699ac5d5.csv","empenhos_3b8e5683-ddae-4574-b2e6-38200ccbd35a.csv","suplementacoes_a257508c-517f-4733-9ad4-4165d1dc26ee.csv"," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"GESTÃO ADMINISTRATIVA","Manutenção da Diretoria de Transparência e Acesso à Informação","Planejar a gestão publica atraves de implementações de dados gerenciais visando a redução de custos, e estrategicas na defesa civil do municipio.","SECRETARIA DE GOVERNANÇA","Diretoria de Transparência e Acesso à Informação",Administração,"Tecnologia da Informatização",1254,"Manutenção da Diretoria de Transparência e Acesso à Informação","APLICAÇÕES DIRETAS",250,31900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",0,400000,400000,138969.36,138969.36,138969.36,138969.36,0.0,138969.36,0,138969.36,0.0,0.0,0.0,34.74,0.0,34.74,0.0,287.83,"fontesRecursos_ed8d38ef-6158-426a-97f8-0b7a6971ad9e.csv","informacaoPlanejamento_085aeb9a-44da-4a06-803b-d56d0c439b94.csv","empenhos_a55146f8-9372-403a-91f5-28ee65413142.csv","suplementacoes_a21e8e6e-7f01-47df-9618-3d04fd233ea6.csv"," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"GESTÃO FISCAL E FINANCEIRA","Manut. da Tesouraria e Contabilidade - Financeiro","Que as receitas possam crescer o suficiente para podermos cobrir as despesas fixas, e ainda obtermos sobra para os investimentos.","SEC. MUN. DA FAZENDA",Financeiro,Administração,"Administração Financeira",1023,"Manut. da Tesouraria e Contabilidade - Financeiro","APLICAÇÕES DIRETAS",72,31900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",2000000,-417000,1583000,1456988.35,1456988.35,1456988.35,1456988.35,0.0,1456988.35,0,1456988.35,0.0,0.0,72.85,92.04,72.85,92.04,72.85,108.65,"fontesRecursos_3aa310d9-0005-4a88-abcc-3ea1c2d88a11.csv","informacaoPlanejamento_d3b93441-f9f3-4cfc-9ba3-a5288d5b7e38.csv","empenhos_2356d640-5c84-4ec5-b304-99ccbf4e493c.csv","suplementacoes_7ff7443e-4d2d-4640-bf06-7d2cb761199f.csv"," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"GESTÃO ADMINISTRATIVA","Manut. Funcional do Gabinete do Prefeito","Planejar a gestão publica atraves de implementações de dados gerenciais visando a redução de custos, e estrategicas na defesa civil do municipio.","GABINETE DO PREFEITO","Gabinete do Prefeito",Administração,"Administração Geral",1002,"Manut. Funcional do Gabinete do Prefeito","APLICAÇÕES DIRETAS",1,31900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",2300000,1031000,3331000,3237859.95,3237859.95,3237859.95,3237859.95,0.0,3237859.95,0,3237859.95,0.0,0.0,140.78,97.2,140.78,97.2,140.78,102.88,"fontesRecursos_0df99c22-c728-4080-831d-f94285b3bc68.csv","informacaoPlanejamento_85e8f3ee-302f-4b7d-846e-8b4602e87c9d.csv","empenhos_c4cc952e-749a-4734-bb53-d610bbe9e082.csv","suplementacoes_16046240-ff4a-44e3-8978-2f0437b70f9b.csv"," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"GESTÃO ADMINISTRATIVA","Manutenção da Diretoria de Convênios e Captação de Recursos","Planejar a gestão publica atraves de implementações de dados gerenciais visando a redução de custos, e estrategicas na defesa civil do municipio.","SECRETARIA DE GOVERNANÇA","Diretoria de Convênios e Captação de Recursos",Administração,"Administração Geral",1252,"Manutenção da Diretoria de Convênios e Captação de Recursos","APLICAÇÕES DIRETAS",244,31900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",0,483606.14,483606.14,125088.85,125088.85,125088.85,125088.85,0.0,125088.85,0,125088.85,0.0,0.0,0.0,25.87,0.0,25.87,0.0,386.61,"fontesRecursos_ed81b27d-5eb4-41dc-84d4-69a522781fbf.csv","informacaoPlanejamento_90389d89-ab80-43eb-b0d3-20b88bff26c4.csv","empenhos_2ac08690-e96a-42f7-beb6-4330943bdf38.csv","suplementacoes_4b789efc-1723-43a9-b221-269955f3c0b0.csv"," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"APOIO A GESTÃO ADMINISTRATIVA","Manut. Funcional do Gabinete do Vice Prefeito","Incentivar e apoiar a gestão publica atraves de implementação de dados gerenciais visando a redução de custos, e estrategicas na defesa civil do municipio.","GABINETE DO VICE-PREFEITO","Gabinete do Vice-Prefeito",Administração,"Administração Geral",1015,"Manut. Funcional do Gabinete do Vice Prefeito","APLICAÇÕES DIRETAS",44,31900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",350000,55000,405000,384473.59,384473.59,384473.59,384473.59,0.0,384473.59,0,384473.59,0.0,0.0,109.85,94.93,109.85,94.93,109.85,105.34,"fontesRecursos_1cf27252-4969-41c4-890e-6e041dda312c.csv","informacaoPlanejamento_7439e48c-9123-42c6-8e35-9fb942102ac1.csv","empenhos_2488c8ff-83a6-45f1-8f76-33d3085984d5.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"GESTÃO ADMINISTRATIVA","Manut. do Comitê Gestor e da Assessoria de Gabinete","Planejar a gestão publica atraves de implementações de dados gerenciais visando a redução de custos, e estrategicas na defesa civil do municipio.","GABINETE DO PREFEITO","Gabinete do Prefeito",Administração,"Administração Geral",1004,"Manut. do Comitê Gestor e da Assessoria de Gabinete","APLICAÇÕES DIRETAS",7,31900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",960000,-30000,930000,543505.76,543505.76,543505.76,543505.76,0.0,543505.76,0,543505.76,0.0,0.0,56.62,58.44,56.62,58.44,56.62,171.11,"fontesRecursos_3ad49136-4d95-4dbd-a20d-1b101fa86ac3.csv","informacaoPlanejamento_1efb566c-90c2-424a-bacc-a8e03f5a04b5.csv","empenhos_efeae07e-5595-464a-8dfb-f2dc9f5dd755.csv","suplementacoes_831a3fc6-4627-4a62-8edf-d4530ed62751.csv"," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"GESTÃO ADMINISTRATIVA","Manutenção da Diretoria de Planejamento e Estratégia","Planejar a gestão publica atraves de implementações de dados gerenciais visando a redução de custos, e estrategicas na defesa civil do municipio.","SECRETARIA DE GOVERNANÇA","Diretoria de Planejamento e Estratégia",Administração,"Administração Geral",1253,"Manutenção da Diretoria de Planejamento e Estratégia","APLICAÇÕES DIRETAS",247,31900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",0,330000,330000,164433.37,164433.37,164433.37,164433.37,0.0,164433.37,0,164433.37,0.0,0.0,0.0,49.83,0.0,49.83,0.0,200.69,"fontesRecursos_cbff36b3-3783-4b3e-a970-0dbdf87dfa54.csv","informacaoPlanejamento_cf425bc3-acee-4621-9e72-43b0bd827442.csv","empenhos_919df8f0-b095-4d3f-bb6b-776fe2f6d77b.csv","suplementacoes_8a88f780-12bb-4270-a34b-665952c8bc7d.csv"," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"GESTÃO ADMINISTRATIVA","Manut. da Diretoria de Comunicação","Planejar a gestão publica atraves de implementações de dados gerenciais visando a redução de custos, e estrategicas na defesa civil do municipio.","GABINETE DO PREFEITO","Diretoria Executiva de Comunicação",Administração,"Administração Geral",1011,"Manut. da Diretoria de Comunicação","APLICAÇÕES DIRETAS",30,31900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",580000,190000,770000,709178.4,709178.4,709178.4,709178.4,0.0,709178.4,0,709178.4,0.0,0.0,122.27,92.1,122.27,92.1,122.27,108.58,"fontesRecursos_72b46506-0b30-46b3-9132-47285a310179.csv","informacaoPlanejamento_407e7f9f-cb1b-48bd-b347-77fe5fcd8096.csv","empenhos_fd55cd1e-658b-40c0-8bc4-d867b861ab63.csv"," "," "
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2025,"SAUDE PARA TODOS","Manut. PSF e ESF","Realizar ações de promoção e prevenção à saúde na rede básica e Estratégia Saúde da Família, e ações curativas na rede secundaria e terciária do sistema municipal da saúde.","FUNDO MUNICIPAL DE SAÚDE","Fundo Mun. de Saúde",Saúde,"Atenção Básica",1050,"Manut. PSF e ESF","APLICAÇÕES DIRETAS",12,31900000000000,"APLICAÇÕES DIRETAS","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA","DESPESAS CORRENTES",46900000,2149811.25,4.904981125E7,4.347239488E7,4.347099341E7,4.347239488E7,4.347099341E7,0.0,4.347105341E7,60.0,4.347099341E7,0.0,0.0,92.69,88.63,92.69,88.63,92.69,112.83,"fontesRecursos_62f8700d-d1dc-4e92-a25c-e182b5f9de0a.csv","informacaoPlanejamento_8bd04e83-fa23-4aa8-84df-cfac38b36618.csv","empenhos_54440032-481c-46ee-aec9-edce48dfe304.csv","suplementacoes_25a86188-568b-4e1c-a2bc-82f48d521891.csv"," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"GESTÃO ADMINISTRATIVA","Manut. do Conselho Tutelar","Planejar a gestão publica atraves de implementações de dados gerenciais visando a redução de custos, e estrategicas na defesa civil do municipio.","GABINETE DO PREFEITO","Conselho Tutelar",Administração,"Administração Geral",1009,"Manut. do Conselho Tutelar","APLICAÇÕES DIRETAS",13,31900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",1200000,-35000,1165000,1066371.69,1066371.69,1066371.69,1066371.69,0.0,1066371.69,0,1066371.69,0.0,0.0,88.86,91.53,88.86,91.53,88.86,109.25,"fontesRecursos_94ba8e3e-be0f-436a-9990-bd56736f6f14.csv","informacaoPlanejamento_ed15b3cd-ac90-4f0e-b829-562050fa1ef8.csv","empenhos_8bdffffe-25fa-43d4-9b43-343b3c432737.csv","suplementacoes_308191c4-ffe6-40d6-9377-597c23996cb0.csv"," "
