nomeEntidade,anoCadastro,anoExercicio,dataEmpenho,licitacao,numeroEmpenho,idElemento,descricaoOrgao,historicoEmpenho,tipoEmpenho,mascaraElemento,descricaoElemento,credor,valorEmpenho,valorLiquidadoEmpenho,valorPagoEmpenho,saldoAPagar,categoriaEmpenho,numeroControleProcesso,modalidadeAplicacao,idRecurso,descricaoRecurso,tipoRecurso,finalidade,tipoPoderOrgao,descricaoUnidade,descricaoFuncao,descricaoSubfuncao,descricaoPrograma,idProjetoAtividade,"descricaoProjetoAtividade","descricaoAplicacaoRecurso",grupoElemento,"descricaoDetalhamentoElemento",valorEmpenhado,ValorAnuladoEmpenho,valorPagoRestosEmpenho,"valorRestosAPagarNaoProcessados","valorRestosAPagarProcessados","valorRestosAPagarCancelados",saldoALiquidar,saldoAPagarLiquidado,contrato,anulacoes,itens,liquidacoes,pagamentos,dotacaoOrcamentaria,convenio,documentosFiscais,parcelas,documentosRelacionados
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-01-30," ",896,10720893,"GABINETE DO PREFEITO","PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE FERIAS 1/2024",Ordinário,31901145000000,"férias - abono constitucional","credor_876e89af-f96e-40bf-94b4-4199b2589550.csv",27626.48,27626.48,27626.48,0.0,FOLHA," ","Aplicações Diretas",150000000100,"Recursos Ordinários",Ordinário," ",Executivo,"Gabinete do Prefeito",Urbanismo,"Infra-Estrutura Urbana","GESTÃO ADMINISTRATIVA",1013,"Manut. da Diretoria de Transito e Transporte"," ","PESSOAL E ENCARGOS SOCIAIS","Vencimentos e Vantagens Fixas - Pessoal Civil",27626.48,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_acb90605-58a3-44a0-b5e1-6d835b49801c.csv","pagamentos_e1d74f2c-7cca-4744-9bb0-281317ea08f8.csv","dotacaoOrcamentaria_25ff2427-e1f8-43a2-ab23-554f1d7f1aee.csv"," ","documentosFiscais_f8d23c7a-2ce1-4d34-87e3-cb49114f95b6.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-01-30," ",897,10720893,"SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA","PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE FERIAS 1/2024",Ordinário,31901145000000,"férias - abono constitucional","credor_da6a6a8b-7760-4ad3-af6f-b2a9580cba7f.csv",9180.36,9180.36,9180.36,0.0,FOLHA," ","Aplicações Diretas",150000000100,"Recursos Ordinários",Ordinário," ",Executivo,"Gab. Secretaria de Infraest. e Mob. Urbana",Administração,"Ordenamento Territorial","AVANÇAR CRICIUMA",1087,"Manut. Depto Fisico e Territotial - DPFT"," ","PESSOAL E ENCARGOS SOCIAIS","Vencimentos e Vantagens Fixas - Pessoal Civil",9180.36,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_300553f4-2248-4009-bbcf-568d0446b9ab.csv","pagamentos_06c068c3-fead-4be1-b2f6-9b7398848abe.csv","dotacaoOrcamentaria_1aa34d5b-7592-4912-a6c7-cba5273004e7.csv"," ","documentosFiscais_eef819df-b0fb-46c7-a89f-161bcc8d37bd.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-01-30," ",898,10720893,"SEC. MUN. DA FAZENDA","PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE FERIAS 1/2024",Ordinário,31901145000000,"férias - abono constitucional","credor_1d8fd8ae-0e78-4667-99be-670054437675.csv",4934.7,4934.7,4934.7,0.0,FOLHA," ","Aplicações Diretas",150000000100,"Recursos Ordinários",Ordinário," ",Executivo,"Gab. Secretaria da Fazenda",Administração,"Administração Geral","GESTÃO FISCAL E FINANCEIRA",1020,"Manut. do Recurso Humanos, Admissões por Concursos, Capacitação Profis."," ","PESSOAL E ENCARGOS SOCIAIS","Vencimentos e Vantagens Fixas - Pessoal Civil",4934.7,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_3ecfdb7b-a5b2-4e63-9a68-a17017f3cfc0.csv","pagamentos_83f25fdf-132a-4120-8a9a-3124b0754c7b.csv","dotacaoOrcamentaria_31b2b4ca-a0b4-4c7f-8f79-c5118a53a93d.csv"," ","documentosFiscais_04de7fff-5590-44be-aeb6-e880f5847072.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-01-30," ",899,10720893,"SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA","PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE FERIAS 1/2024",Ordinário,31901145000000,"férias - abono constitucional","credor_ea380a7e-0719-4680-b393-9201dc23dfe6.csv",34614.01,34614.01,34614.01,0.0,FOLHA," ","Aplicações Diretas",150000000100,"Recursos Ordinários",Ordinário," ",Executivo,"Edificações Públicas",Urbanismo,"Infra-Estrutura Urbana","AVANÇAR CRICIUMA",1074,"Edificações Publicas"," ","PESSOAL E ENCARGOS SOCIAIS","Vencimentos e Vantagens Fixas - Pessoal Civil",34614.01,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_5898bd1f-244b-4c9a-aa51-a787830fd9f5.csv","pagamentos_2103f263-2dcf-4a58-8bbd-f9fc51dcf032.csv","dotacaoOrcamentaria_10927291-6223-4fdf-a39a-43e655eb579e.csv"," ","documentosFiscais_964479f4-09ca-46d1-bd06-2d43cc847a16.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-01-30," ",900,10720893,"SEC. MUN. DA FAZENDA","PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE FERIAS 1/2024",Ordinário,31901145000000,"férias - abono constitucional","credor_7152b62e-0754-411e-8a82-8a7dd23371ed.csv",1562.29,1562.29,1562.29,0.0,FOLHA," ","Aplicações Diretas",150000000100,"Recursos Ordinários",Ordinário," ",Executivo,"Gab. Secretaria da Fazenda",Administração,"Administração Geral","GESTÃO FISCAL E FINANCEIRA",1019,"Manut. do Gabinete do Secretario da Fazenda"," ","PESSOAL E ENCARGOS SOCIAIS","Vencimentos e Vantagens Fixas - Pessoal Civil",1562.29,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_4042cdd7-cdbf-4a3d-9074-88f03e1a2513.csv","pagamentos_88880b03-5e3e-4560-aa2a-756eded6b196.csv","dotacaoOrcamentaria_12cecdee-b4fe-4cd6-9470-92e61e989904.csv"," ","documentosFiscais_48eed867-e5ad-4493-ae5e-91fdc5d10714.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-01-30," ",902,10720893,"SEC. MUN. DA FAZENDA","PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE FERIAS 1/2024",Ordinário,31901145000000,"férias - abono constitucional","credor_f1bef3c8-fc62-48d9-9d17-e66494e18dd3.csv",5981.6,5981.6,5981.6,0.0,FOLHA," ","Aplicações Diretas",150000000100,"Recursos Ordinários",Ordinário," ",Executivo,Agricultura,Agricultura,"Extensão Rural","GESTÃO FISCAL E FINANCEIRA",1026,"Manut. Fdo. Gerência de Agricultura e Agronegócio"," ","PESSOAL E ENCARGOS SOCIAIS","Vencimentos e Vantagens Fixas - Pessoal Civil",5981.6,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_5add0f6f-64da-4022-82da-1090dc9d11fe.csv","pagamentos_5521e192-1175-402c-824f-425fa104aa79.csv","dotacaoOrcamentaria_ca1ad047-d16d-4d16-a044-88dd2ca2409e.csv"," ","documentosFiscais_632aff68-4fbc-4aaa-ac13-f04e87c90f22.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-01-30," ",903,10720893,"SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA","PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE FERIAS 1/2024",Ordinário,31901145000000,"férias - abono constitucional","credor_f7074956-51e7-4c00-8f82-2cbc08fc63e7.csv",3076.93,3076.93,3076.93,0.0,FOLHA," ","Aplicações Diretas",150000000100,"Recursos Ordinários",Ordinário," ",Executivo,"Gab. Secretaria de Infraest. e Mob. Urbana",Administração,"Administração Geral","AVANÇAR CRICIUMA",1072,"Manut. Gabinete do Secretario."," ","PESSOAL E ENCARGOS SOCIAIS","Vencimentos e Vantagens Fixas - Pessoal Civil",3076.93,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_0ff4a9d3-f877-4280-bb8a-8a8fc7c7cb45.csv","pagamentos_8b3ab861-a3b5-4080-8e14-b512d169bd68.csv","dotacaoOrcamentaria_1bd20bf5-7602-4725-ab5a-b0afb2444e9f.csv"," ","documentosFiscais_fdca17ca-a06c-4c81-bfd3-d2eb98454986.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-01-30," ",904,10720893,"GABINETE DO PREFEITO","PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE FERIAS 1/2024",Ordinário,31901145000000,"férias - abono constitucional","credor_0b93aa5a-e820-48ad-b2ef-175272e967f6.csv",1511.71,1511.71,1511.71,0.0,FOLHA," ","Aplicações Diretas",150000000100,"Recursos Ordinários",Ordinário," ",Executivo,"Conselho Tutelar",Administração,"Administração Geral","GESTÃO ADMINISTRATIVA",1009,"Manut. do Conselho Tutelar"," ","PESSOAL E ENCARGOS SOCIAIS","Vencimentos e Vantagens Fixas - Pessoal Civil",1511.71,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_28e89862-aeaf-435d-a27d-3b4b06aaeac6.csv","pagamentos_3e6502a3-3d84-4574-ad91-90e5f1961191.csv","dotacaoOrcamentaria_5e1722d5-e127-4675-92ac-c3a572662ba8.csv"," ","documentosFiscais_0de52359-4bc9-48d8-a2b5-a1060510edba.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-01-30," ",905,10720893,"SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA","PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE FERIAS 1/2024",Ordinário,31901145000000,"férias - abono constitucional","credor_7a78a204-0a4e-46a2-8acc-078f682bdb60.csv",6390.21,6390.21,6390.21,0.0,FOLHA," ","Aplicações Diretas",150000000100,"Recursos Ordinários",Ordinário," ",Executivo,"Diretoria Municipal de Meio Ambiente de Criciúma","Gestão Ambiental","Administração Geral","CONSCIENTIZAÇÃO AMBIENTAL",1221,"Manut. da Diretoria de Meio Ambiente"," ","PESSOAL E ENCARGOS SOCIAIS","Vencimentos e Vantagens Fixas - Pessoal Civil",6390.21,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_e0490772-8dd7-48b5-a5c6-144a7c85d526.csv","pagamentos_3cce0d4e-71e1-484a-9f74-3d0ac4b565bd.csv","dotacaoOrcamentaria_03d998a1-f0f0-488e-a935-8544fced15e5.csv"," ","documentosFiscais_732189b4-20ca-4039-960a-0964dc2dc2b2.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-01-30," ",906,10720893,"SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA","PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE FERIAS 1/2024",Ordinário,31901145000000,"férias - abono constitucional","credor_01e695b8-35fd-4858-bb58-4857fec6e976.csv",37456.52,37456.52,37456.52,0.0,FOLHA," ","Aplicações Diretas",150000000100,"Recursos Ordinários",Ordinário," ",Executivo,"Oficinas e Garagens",Administração,"Administração Geral","AVANÇAR CRICIUMA",1083,"Oficinas e Garagens"," ","PESSOAL E ENCARGOS SOCIAIS","Vencimentos e Vantagens Fixas - Pessoal Civil",37456.52,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_a1a687bf-3f84-4784-8a75-85e3e7698d9d.csv","pagamentos_c761482a-9580-4320-a2aa-1b05b9ddb7bf.csv","dotacaoOrcamentaria_570a444a-f99f-409c-a9bf-4121ea342cbf.csv"," ","documentosFiscais_845af764-a52f-4263-9908-9dfe23bdca12.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-01-30," ",907,10720893,"GABINETE DO PREFEITO","PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE FERIAS 1/2024",Ordinário,31901145000000,"férias - abono constitucional","credor_53309c84-7c57-4cef-bbf6-b49110c2fa30.csv",2475.92,2475.92,2475.92,0.0,FOLHA," ","Aplicações Diretas",150000000100,"Recursos Ordinários",Ordinário," ",Executivo,"Gabinete do Prefeito",Administração,"Administração Geral","GESTÃO ADMINISTRATIVA",1004,"Manut. do Comitê Gestor e da Assessoria de Gabinete"," ","PESSOAL E ENCARGOS SOCIAIS","Vencimentos e Vantagens Fixas - Pessoal Civil",2475.92,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_9817eb58-8f2c-4387-8cd0-4b28864f3483.csv","pagamentos_63c26120-5add-44e1-8646-199818929f2e.csv","dotacaoOrcamentaria_c1a50a7e-9573-4ebf-b620-cdd9834d2beb.csv"," ","documentosFiscais_ecdb774a-bea9-4a5b-9098-8efd6a4c56f6.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-01-30," ",908,10720893,"SEC. MUN. DE EDUCAÇÃO","PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE FERIAS 1/2024",Ordinário,31901145000000,"férias - abono constitucional","credor_42cf31e8-38b1-471f-acbc-6bbc0f0e1f08.csv",1901.48,1901.48,1901.48,0.0,FOLHA," ","Aplicações Diretas",150010010101,"Receitas de Impostos e de Transferência de Impostos - Educação",Ordinário," ",Executivo,"Gab. Secretaria de Educação",Educação,"Ensino Fundamental","GESTÃO DE QUALIDADE NO ENSINO",1030,"Manut. do Gabinete da Secretaria de Educação"," ","PESSOAL E ENCARGOS SOCIAIS","Vencimentos e Vantagens Fixas - Pessoal Civil",1901.48,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_72e4fe57-e57c-4535-823f-287203ad7be4.csv","pagamentos_90b4b66f-6899-4637-b13e-0bdc3d50b4d0.csv","dotacaoOrcamentaria_73714fe2-3eb1-40ca-be79-dfd935e8dd99.csv"," ","documentosFiscais_a044f8cc-27e3-4016-9999-6b5311514aee.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-01-30," ",909,10720893,"SEC. MUN. DA FAZENDA","PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE FERIAS 1/2024",Ordinário,31901145000000,"férias - abono constitucional","credor_7e5d7c26-769c-4090-a73b-79e740acebdf.csv",7292.44,7292.44,7292.44,0.0,FOLHA," ","Aplicações Diretas",150000000100,"Recursos Ordinários",Ordinário," ",Executivo,"Arrecadação e Fiscalização",Administração,"Controle Interno","GESTÃO FISCAL E FINANCEIRA",1021,"Manut. do Controle Interno"," ","PESSOAL E ENCARGOS SOCIAIS","Vencimentos e Vantagens Fixas - Pessoal Civil",7292.44,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_136f1842-1039-4de1-b13d-6983971d0fe9.csv","pagamentos_fcbd82b7-0064-44c4-b89b-c16d22b4af4e.csv","dotacaoOrcamentaria_5b9e1ec0-d3de-4de3-9321-015b807f25a4.csv"," ","documentosFiscais_cb6dcd1c-745e-4ea9-aaf4-a8d13250ab55.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-01-30," ",931,10722286,"SEC. MUN. DA FAZENDA","PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE RESCISAO 1/2024",Ordinário,33904601000000,"Auxilio-Alimentação em Pecúnia","credor_661a8023-15c3-4946-8c84-d76d8181f9f6.csv",294.66,294.66,294.66,0.0,FOLHA," ","Aplicações Diretas",150000000100,"Recursos Ordinários",Ordinário," ",Executivo,"Gab. Secretaria da Fazenda",Administração,"Administração Geral","GESTÃO FISCAL E FINANCEIRA",1020,"Manut. do Recurso Humanos, Admissões por Concursos, Capacitação Profis."," ","OUTRAS DESPESAS CORRENTES",Auxílio-Alimentação,294.66,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_bffebd9f-4a3b-436a-a5da-ec559453d0ff.csv","pagamentos_8c1dd923-485b-4b18-903c-c0e349d6aa8c.csv","dotacaoOrcamentaria_537c141a-a043-4841-b8fe-86fb0ad4d212.csv"," ","documentosFiscais_baa908cd-a3d2-47c8-8e3e-32b1d6e89824.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-01-30," ",935,10721031,"PROCURADORIA GERAL DO MUNICIPIO","PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE RESCISAO 1/2024",Ordinário,31909407000000,"Indenização por Demissão de Servidor ou Empregado","credor_65bd6fff-0882-40c4-bc3b-42fc5bbde07f.csv",9801.98,9801.98,9801.98,0.0,FOLHA," ","Aplicações Diretas",150000000100,"Recursos Ordinários",Ordinário," ",Executivo,"Defensoria Publica",Judiciária,"Ação Judiciária","DEFENSORIA PUBLICA",1016,"Manut. da Procuradoria Geral"," ","PESSOAL E ENCARGOS SOCIAIS","Indenizações e Restituições Trabalhistas",9801.98,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_9586daf2-37d0-4aab-a864-a336747daa42.csv","pagamentos_e8949ae5-d966-455c-9cb0-b90234dfa3bf.csv","dotacaoOrcamentaria_150797ae-4156-417a-a4b7-244949094fef.csv"," ","documentosFiscais_700cae77-2997-46b2-9a31-229e41016025.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-01-30," ",936,10721031,"GABINETE DO PREFEITO","PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE RESCISAO 1/2024",Ordinário,31909407000000,"Indenização por Demissão de Servidor ou Empregado","credor_39cb30c8-f929-4bb6-a015-bdb9ff22c5de.csv",101410.7,101410.7,101410.7,0.0,FOLHA," ","Aplicações Diretas",150000000100,"Recursos Ordinários",Ordinário," ",Executivo,"Conselho Tutelar",Administração,"Administração Geral","GESTÃO ADMINISTRATIVA",1009,"Manut. do Conselho Tutelar"," ","PESSOAL E ENCARGOS SOCIAIS","Indenizações e Restituições Trabalhistas",101410.7,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_80ceba38-f9d7-4a7e-8dc7-ce6126edd1c9.csv","pagamentos_24dea247-731c-4db0-8ac4-dfb3e1b4e01c.csv","dotacaoOrcamentaria_ce271fb1-a873-422f-b50c-c24cd1623b20.csv"," ","documentosFiscais_a7de0047-b65e-4314-952f-c4ca6ee0f881.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-01-30," ",938,10720883,"SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA","PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE RESCISAO 1/2024",Ordinário,31901101000000,"vencimentos e salários","credor_960b3484-b873-4131-b20f-6d16c88e236f.csv",101.66,101.66,101.66,0.0,FOLHA," ","Aplicações Diretas",150000000100,"Recursos Ordinários",Ordinário," ",Executivo,"Edificações Públicas",Urbanismo,"Serviços Urbanos","AVANÇAR CRICIUMA",1086,"Manut. das Intendencias do Rio Maina/Santa Luzia/Prospera/Quarta Linha"," ","PESSOAL E ENCARGOS SOCIAIS","Vencimentos e Vantagens Fixas - Pessoal Civil",101.66,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_40d6390e-ffef-4edb-a2ba-4c3516a173e4.csv","pagamentos_454c625a-032c-42f3-ae1b-3fd40c0ef201.csv","dotacaoOrcamentaria_3444a918-fc3c-4803-8021-43d5239978df.csv"," ","documentosFiscais_ac1c38ef-a03e-4b70-9686-3bccbf45ff40.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-01-30," ",939,10721031,"SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA","PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE RESCISAO 1/2024",Ordinário,31909407000000,"Indenização por Demissão de Servidor ou Empregado","credor_ab5112f8-7f86-435b-9d12-5d3df7922d97.csv",7235.34,7235.34,7235.34,0.0,FOLHA," ","Aplicações Diretas",150000000100,"Recursos Ordinários",Ordinário," ",Executivo,Obras,Urbanismo,"Serviços Urbanos","AVANÇAR CRICIUMA",1073,"Manut. depto de Obras"," ","PESSOAL E ENCARGOS SOCIAIS","Indenizações e Restituições Trabalhistas",7235.34,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_55eb2a26-a434-40ff-ab15-070d956b7364.csv","pagamentos_4dc20579-4502-4ad0-aee3-f8a446857971.csv","dotacaoOrcamentaria_c698fca5-6147-42f7-8ed3-acfe3743613c.csv"," ","documentosFiscais_131d2acf-b639-443e-b228-c17443eb0938.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-01-30," ",941,10722286,"SEC. MUN. DA FAZENDA","PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE RESCISAO 1/2024",Ordinário,33904601000000,"Auxilio-Alimentação em Pecúnia","credor_bde860d4-fedc-4b2e-8c9c-90bd2623f920.csv",882.64,882.64,882.64,0.0,FOLHA," ","Aplicações Diretas",150000000100,"Recursos Ordinários",Ordinário," ",Executivo,"Gab. Secretaria da Fazenda",Administração,"Administração Geral","GESTÃO FISCAL E FINANCEIRA",1020,"Manut. do Recurso Humanos, Admissões por Concursos, Capacitação Profis."," ","OUTRAS DESPESAS CORRENTES",Auxílio-Alimentação,882.64,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_e666e129-2d70-447c-9b20-10826d9238d7.csv","pagamentos_7a688174-3aba-4071-97f4-901f360bf091.csv","dotacaoOrcamentaria_0c7dae7e-a479-4c59-a0ed-a2d9b21942ba.csv"," ","documentosFiscais_4ab1e9ef-f8d5-42f9-9901-82fceeda2ca3.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-01-30," ",943,10721031,"SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA","PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE RESCISAO 1/2024",Ordinário,31909407000000,"Indenização por Demissão de Servidor ou Empregado","credor_1b1b5140-2b45-4a9d-8ca2-9d7987d54e4c.csv",28636.89,28636.89,28636.89,0.0,FOLHA," ","Aplicações Diretas",150000000100,"Recursos Ordinários",Ordinário," ",Executivo,"Edificações Públicas",Urbanismo,"Infra-Estrutura Urbana","AVANÇAR CRICIUMA",1074,"Edificações Publicas"," ","PESSOAL E ENCARGOS SOCIAIS","Indenizações e Restituições Trabalhistas",28636.89,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_e5f1508d-185c-4dec-bab6-179eb2f2ba6d.csv","pagamentos_b80adf0d-e025-417c-81e8-a737a0853e66.csv","dotacaoOrcamentaria_6386e4a8-f11c-4b94-a184-5b799bd23cfb.csv"," ","documentosFiscais_173f08ec-645e-4685-8437-ada5d1b5fbac.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-01-03," ",363,10722222,"SEC. MUN. DE EDUCAÇÃO","Ref. fornecimento de água para o ano de 2024, de acordo com a solicitação do memorando n 001/CGM/2024. Cfe. Doc. Anexo.",Estimativo,33903944000000,"Serviços de Água e Esgoto","credor_25dfc6c3-ebb2-4936-af7d-9a2b7687f2de.csv",300000,206073.45,206073.45,0.0,CREDOR," ","Aplicações Diretas",155000000136,"Salário Educação",vinculado," ",Executivo,"Creches e Pré-Escolares",Educação,"Educação Infantil","GESTÃO DE QUALIDADE NO ENSINO",1031,"Creches e Pré-Escolares - Educação Infantil"," ","OUTRAS DESPESAS CORRENTES","Outros Serviços de Terceiros - Pessoa Jurídica",300000,93926.55,15465.52,0,15465.52,0,0.0,15465.52," ","anulacoes_1782f49f-1b5f-4494-9d3a-d163e99aaa76.csv"," ","liquidacoes_8225f672-63b3-4866-a7f8-1be59c594b36.csv","pagamentos_4a6941a2-7ccb-47ef-93fc-ecf65025f7f6.csv","dotacaoOrcamentaria_37ae4c4b-6791-45dd-91da-9a1e33ac1ba6.csv"," ","documentosFiscais_e03889bb-c1c5-4f3b-bdb1-edacc78c0852.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-01-03," ",380,10722222,"SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA","Ref. fornecimento de água para o ano de 2024, de acordo com a solicitação do memorando n 001/CGM/2024. Cfe. Doc. Anexo.",Estimativo,33903944000000,"Serviços de Água e Esgoto","credor_43bc5eab-fcaa-4ed9-aefe-fbb55491982e.csv",50000,50000.0,50000.0,0.0,CREDOR," ","Aplicações Diretas",150000000100,"Recursos Ordinários",Ordinário," ",Executivo,"Centros Comunitários","Desporto e Lazer",Lazer,"AVANÇAR CRICIUMA",1075,"Centros Comunitarios"," ","OUTRAS DESPESAS CORRENTES","Outros Serviços de Terceiros - Pessoa Jurídica",50000.0,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_ef2b0fdd-4a6a-44f1-aa62-3412272d9ab4.csv","pagamentos_17bb02b4-5e4d-4703-93ff-94b73da66a08.csv","dotacaoOrcamentaria_a2c3c25a-c89a-4228-8b77-1d6f6edbaaef.csv"," ","documentosFiscais_663edf48-2b17-445b-8dc0-ac1bd8ca0b6c.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-01-30," ",928,10722286,"SEC. MUN. DA FAZENDA","PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE RESCISAO 1/2024",Ordinário,33904601000000,"Auxilio-Alimentação em Pecúnia","credor_3cff5a34-fd77-4915-84ae-988a55dc9ff6.csv",70.21,70.21,70.21,0.0,FOLHA," ","Aplicações Diretas",150000000100,"Recursos Ordinários",Ordinário," ",Executivo,"Gab. Secretaria da Fazenda",Administração,"Administração Geral","GESTÃO FISCAL E FINANCEIRA",1020,"Manut. do Recurso Humanos, Admissões por Concursos, Capacitação Profis."," ","OUTRAS DESPESAS CORRENTES",Auxílio-Alimentação,70.21,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_b78a354c-c14e-40dc-8daa-2020367d4fa9.csv","pagamentos_984262f4-7b01-4e2f-8c30-e54fc949dc84.csv","dotacaoOrcamentaria_43be1489-57de-4897-9924-85c033cc81f6.csv"," ","documentosFiscais_31c846ac-df92-4c6b-8475-f4f2abb74c83.csv"," "," "
