nomeEntidade,ano,descricaoPrograma,descricao,objetivo,descricaoOrgao,descricaoUnidade,descricaoFuncao,descricaoSubfuncao,idAcao,descricaoAcao,natureza,idDespesa,numeroElemento,descricaoElemento,descricaoLocalizador,categoriaEconomica,valorOrcado,valorOrcadoAlterado,valorOrcadoAtualizado,valorEmpenhado,valorEmpenhadoAtualizado,valorLiquidado,valorLiquidadoAtualizado,valorALiquidar,valorPago,valorPagoAnulado,valorPagoAtualizado,valorAPagarEmpenhado,valorAPagarLiquidado,"percentualEmpenhadoSobreOrcadoInicial","percentualEmpenhadoSobreOrcadoAtualizado","percentualLiquidadoSobreOrcadoInicial","percentualLiquidadoSobreOrcadoAtualizado","percentualPagoSobreOrcadoInicial","percentualPagoSobreOrcadoAtualizado",fontesRecursos,informacaoPlanejamento,empenhos,suplementacoes,descricaoRecurso
"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA",2026,"CRICIÚMA MAIS SOLIDARIEDADE","Manut. da Proteção Social Básica - SUAS","Promover a proteção social, garantindo a atenção integral a indivíduos e famílias em situação de vulnerabilidade ou risco social, por meio de ações de assistência básica e especial. Fortalecer os serviços, programas, projetos e benefícios socioassistenciais no âmbito do SUAS (Sistema Único de Assistência Social). Desenvolver políticas públicas de habitação social, viabilizando moradia digna à população de baixa renda, por meio da gestão do Fundo Municipal de Habitação e Interesse Social.","FUNDO MUN. DE ASSIST. SOCIAL","Gestão da Assistência Social","Assistência Social","Assistência Comunitária",1067,"Manut. da Proteção Social Básica - SUAS","APLICAÇÕES DIRETAS",4,31900000000000,"APLICAÇÕES DIRETAS","FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA","DESPESAS CORRENTES",4600000,-263458.6,4336541.4,3556973.22,3556973.22,3244982.05,3244982.05,311991.17,3244982.05,0,3244982.05,311991.17,0.0,77.33,82.02,70.54,74.83,70.54,133.64,"fontesRecursos_5f5706fc-b005-4fc7-b4e6-f2e27b3b66c4.csv","informacaoPlanejamento_7779feea-5af7-4770-9eed-0d482f736d53.csv","empenhos_b852b3c0-30fc-4113-aebb-ee60a256cb3e.csv","suplementacoes_662a7ada-6fd6-4255-a922-b9095a4eca74.csv","Recursos não Vinculados de Impostos"
"FUNDACAO CULTURAL DE CRICIUMA",2026,"MAIS CULTURA CRICIÚMA","Desenvolvimento Artistico e Cultural","Incentivar, difundir, fomentar e promover a prática e o desenvolvimento de atividades culturais, artísticas e turísticas no município de Criciúma. Visa também a salvaguarda e a valorização do patrimônio histórico-cultural da cidade, por meio da gestão e dinamização de seus espaços de cultura, memória e museus.","FUNDAÇÃO CULTURAL DE CRICIÚMA","Fundação Cultural de Criciúma",Cultura,"Patrimônio Histórico, Artístico e Arqueológico",1089,"Desenvolvimento Artistico e Cultural","APLICAÇÕES DIRETAS",7,44900000000000,"APLICAÇÕES DIRETAS","FUNDACAO CULTURAL DE CRICIUMA","DESPESAS DE CAPITAL",150000,-55350.29,94649.71,12900.0,12900.0,0,0,12900.0,0,0,0,12900.0,0,8.6,13.63,0.0,0.0,0.0,0.0,"fontesRecursos_63ddf76b-6c92-40eb-9c28-9b98fe00c725.csv","informacaoPlanejamento_8345c035-c86e-4e06-ad56-c170f52313cb.csv","empenhos_1268335f-30f0-47f9-ba52-fb955fa047be.csv","suplementacoes_e8a48e99-7e70-4d56-8782-cb6a9a7714e9.csv","Outras Transferências de Convênios ou Instrumentos Congêneres da União"
"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA",2026,"CRICIÚMA MAIS SOLIDARIEDADE","Manut. da Gestão da Assistência Social","Promover a proteção social, garantindo a atenção integral a indivíduos e famílias em situação de vulnerabilidade ou risco social, por meio de ações de assistência básica e especial. Fortalecer os serviços, programas, projetos e benefícios socioassistenciais no âmbito do SUAS (Sistema Único de Assistência Social). Desenvolver políticas públicas de habitação social, viabilizando moradia digna à população de baixa renda, por meio da gestão do Fundo Municipal de Habitação e Interesse Social.","FUNDO MUN. DE ASSIST. SOCIAL","Gestão da Assistência Social","Assistência Social","Administração Geral",1066,"Manut. da Gestão da Assistência Social","APLICAÇÕES DIRETAS",2,33900000000000,"APLICAÇÕES DIRETAS","FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA","DESPESAS CORRENTES",80000,1000,81000,62000.0,61807.56,53259.72,53067.28,8740.28,53259.72,192.44,53067.28,8740.28,0.0,77.5,76.54,66.57,65.75,66.57,152.08,"fontesRecursos_d7993c4d-474e-4bad-8ea8-59e25d195020.csv","informacaoPlanejamento_b67b1e09-cd04-4662-bd92-b63efa4b1e12.csv","empenhos_ced44714-cf86-4442-a8da-097deec427f9.csv","suplementacoes_4f2dbe86-337f-4673-a97f-311ea565a2b9.csv","Recursos não Vinculados de Impostos"
"FUNDO MUN. HABITACAO INTERESSE SOCIAL CRICIUMA",2026,"CRICIÚMA MAIS MORADIA","Manut. da Gestão da Habitação","Garantir o acesso à moradia digna à população em situação de vulnerabilidade social; Garantir a titulação do bem imóvel das áreas públicas ocupadas às pessoas de baixa renda e a recuperação urbano-ambiental, motivando o desenvolvimento socioeconômico e o consequente resgate da cidadania.","FUNDO MUN. DE HABITAÇÃO DE INTER. SOCIAL","Fundo de Habitação de Interesse Social",Habitação,"Habitação Urbana",1071,"Manut. da Gestão da Habitação","APLICAÇÕES DIRETAS",8,33900000000000,"APLICAÇÕES DIRETAS","FUNDO MUN. HABITACAO INTERESSE SOCIAL CRICIUMA","DESPESAS CORRENTES",590000,0,590000,2000.0,2000.0,1046.07,1046.07,953.93,1046.07,0,1046.07,953.93,0.0,0.34,0.34,0.18,0.18,0.18,56401.58,"fontesRecursos_44b19ebf-49ed-46b6-b157-e8bec9e92517.csv","informacaoPlanejamento_e4316cce-8862-4403-85e9-cf3388c3b346.csv","empenhos_1fc4bedb-d9e1-46f6-af92-ca74c79308a1.csv"," ","Outras Transferências de Convênios ou Instrumentos Congêneres dos Estados"
"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA",2026,"CRICIÚMA MAIS SOLIDARIEDADE","Manutenção da Proteção Social Especial/SUAS - Assistência ao Idoso","Promover a proteção social, garantindo a atenção integral a indivíduos e famílias em situação de vulnerabilidade ou risco social, por meio de ações de assistência básica e especial. Fortalecer os serviços, programas, projetos e benefícios socioassistenciais no âmbito do SUAS (Sistema Único de Assistência Social). Desenvolver políticas públicas de habitação social, viabilizando moradia digna à população de baixa renda, por meio da gestão do Fundo Municipal de Habitação e Interesse Social.","FUNDO MUN. DE ASSIST. SOCIAL","Gestão da Assistência Social","Assistência Social","Assistência ao Idoso",1213,"Manutenção da Proteção Social Especial/SUAS - Assistência ao Idoso","TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS",19,44500000000000,"TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS","FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA","DESPESAS DE CAPITAL",60000,257551.31,317551.31,257551.31,257551.31,257551.31,257551.31,0.0,0,0,0,257551.31,257551.31,429.25,81.11,429.25,81.11,0.0,0.0,"fontesRecursos_2ac9cce5-6d4c-434a-89aa-59f2d5efd313.csv","informacaoPlanejamento_f019b819-f573-431c-bd17-61b0db82518e.csv","empenhos_223f67ce-c246-4716-bcd8-326d5bd40cad.csv"," ","Transferência de Recursos dos Fundos Estaduais de Assistência Social"
"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA",2026,"CRICIÚMA MAIS SOLIDARIEDADE","Manut. da Proteção Social Básica - SUAS","Promover a proteção social, garantindo a atenção integral a indivíduos e famílias em situação de vulnerabilidade ou risco social, por meio de ações de assistência básica e especial. Fortalecer os serviços, programas, projetos e benefícios socioassistenciais no âmbito do SUAS (Sistema Único de Assistência Social). Desenvolver políticas públicas de habitação social, viabilizando moradia digna à população de baixa renda, por meio da gestão do Fundo Municipal de Habitação e Interesse Social.","FUNDO MUN. DE ASSIST. SOCIAL","Gestão da Assistência Social","Assistência Social","Assistência Comunitária",1067,"Manut. da Proteção Social Básica - SUAS","TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS",6,33500000000000,"TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS","FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA","DESPESAS CORRENTES",11500000,-778426.05,1.072157395E7,1.140930529E7,1.071593469E7,7695886.24,7655886.24,3060048.45,6940964.5,40000.0,6900964.5,3814970.19,754921.74,99.21,106.41,66.92,71.78,60.36,154.47,"fontesRecursos_c0d9e2d0-d1cd-4c39-b9a1-9291eeed8506.csv","informacaoPlanejamento_25a76f82-0c75-4078-814f-4f8446188db2.csv","empenhos_a7ca441b-56c7-48a1-a23b-b4b9aba7fd51.csv","suplementacoes_f695071f-6ae7-4b67-a396-b44816f65ce5.csv","Recursos não Vinculados de Impostos"
"FUNDACAO CULTURAL DE CRICIUMA",2026,"MAIS CULTURA CRICIÚMA","Desenvolvimento Artistico e Cultural","Incentivar, difundir, fomentar e promover a prática e o desenvolvimento de atividades culturais, artísticas e turísticas no município de Criciúma. Visa também a salvaguarda e a valorização do patrimônio histórico-cultural da cidade, por meio da gestão e dinamização de seus espaços de cultura, memória e museus.","FUNDAÇÃO CULTURAL DE CRICIÚMA","Fundação Cultural de Criciúma",Cultura,"Patrimônio Histórico, Artístico e Arqueológico",1089,"Desenvolvimento Artistico e Cultural","TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS",5,33500000000000,"TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS","FUNDACAO CULTURAL DE CRICIUMA","DESPESAS CORRENTES",800000,-148000,652000,652000.0,652000.0,450200.0,450200.0,201800.0,397600.0,0,397600.0,254400.0,52600.0,81.5,100.0,56.28,69.05,49.7,163.98,"fontesRecursos_af447b27-e14f-4a77-8312-e0bd77a23513.csv","informacaoPlanejamento_ce02d191-f8fc-422b-9035-5119ce698185.csv","empenhos_c69c17e5-3dbe-4a59-a53b-7ceb4449eba0.csv","suplementacoes_9b0b41b2-8014-4ab7-8edf-0a9930a8bb14.csv","Recursos não Vinculados de Impostos"
"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA",2026,"CRICIÚMA MAIS SOLIDARIEDADE","Manut. da Proteção Social Especial - SUAS","Promover a proteção social, garantindo a atenção integral a indivíduos e famílias em situação de vulnerabilidade ou risco social, por meio de ações de assistência básica e especial. Fortalecer os serviços, programas, projetos e benefícios socioassistenciais no âmbito do SUAS (Sistema Único de Assistência Social). Desenvolver políticas públicas de habitação social, viabilizando moradia digna à população de baixa renda, por meio da gestão do Fundo Municipal de Habitação e Interesse Social.","FUNDO MUN. DE ASSIST. SOCIAL","Gestão da Assistência Social","Assistência Social","Assistência Comunitária",1068,"Manut. da Proteção Social Especial - SUAS","TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS",12,33500000000000,"TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS","FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA","DESPESAS CORRENTES",5420000,1696404.48,7116404.48,6364850.03,6208855.49,4179199.05,4176247.46,2032608.03,3622823.73,2951.59,3619872.14,2588983.35,556375.32,117.43,89.44,77.11,58.73,66.84,196.43,"fontesRecursos_e215d4dd-2b89-4bac-b9a4-d4904f0847cc.csv","informacaoPlanejamento_71711471-df67-48e0-961f-76563bb261cb.csv","empenhos_6fe69290-f87a-43e0-b262-a9ee6e806e45.csv","suplementacoes_7246af9a-d407-44b8-a13c-8671fde0970a.csv","Recursos não Vinculados de Impostos"
"FUNDACAO CULTURAL DE CRICIUMA",2026,"MAIS CULTURA CRICIÚMA","Manut. da Fundação Cultural","Incentivar, difundir, fomentar e promover a prática e o desenvolvimento de atividades culturais, artísticas e turísticas no município de Criciúma. Visa também a salvaguarda e a valorização do patrimônio histórico-cultural da cidade, por meio da gestão e dinamização de seus espaços de cultura, memória e museus.","FUNDAÇÃO CULTURAL DE CRICIÚMA","Fundação Cultural de Criciúma",Cultura,"Administração Geral",1088,"Manut. da Fundação Cultural","TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS",1,33500000000000,"TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS","FUNDACAO CULTURAL DE CRICIUMA","DESPESAS CORRENTES",500000,0,500000,401416.36,401416.36,350944.24,350944.24,50472.12,325708.18,0,325708.18,75708.18,25236.06,80.28,80.28,70.19,70.19,65.14,153.51,"fontesRecursos_163ac4bf-c82a-4c8e-8469-39b55b4f232d.csv","informacaoPlanejamento_977c5b21-1929-48aa-b154-b8950b2512d1.csv","empenhos_817a58a6-c46e-4f95-9538-2c4d082931e1.csv"," ","Recursos não Vinculados de Impostos"
"FUNDACAO CULTURAL DE CRICIUMA",2026,"MAIS CULTURA CRICIÚMA","Manut. da Fundação Cultural","Incentivar, difundir, fomentar e promover a prática e o desenvolvimento de atividades culturais, artísticas e turísticas no município de Criciúma. Visa também a salvaguarda e a valorização do patrimônio histórico-cultural da cidade, por meio da gestão e dinamização de seus espaços de cultura, memória e museus.","FUNDAÇÃO CULTURAL DE CRICIÚMA","Fundação Cultural de Criciúma",Cultura,"Administração Geral",1088,"Manut. da Fundação Cultural","APLICAÇÕES DIRETAS",4,44900000000000,"APLICAÇÕES DIRETAS","FUNDACAO CULTURAL DE CRICIUMA","DESPESAS DE CAPITAL",500000,-165000,335000,59295.75,59295.75,59295.75,59295.75,0.0,59295.75,0,59295.75,0.0,0.0,11.86,17.7,11.86,17.7,11.86,564.96,"fontesRecursos_76d57f45-e606-4407-ae58-92a666a53a4c.csv","informacaoPlanejamento_f4b82764-e827-4d2d-801c-dccd7a6a41af.csv","empenhos_bb145a74-177f-4932-81c7-fb772072b2c5.csv","suplementacoes_68f13219-9790-416c-aa74-0af402d9fdb4.csv","Recursos não Vinculados de Impostos"
"FUNDACAO MUNICIPAL DE ESPORTES DE CRICIUMA",2026,"CRICIÚMA MAIS ESPORTE E INCLUSÃO","Manut. da Fundação de Esportes","O programa de formação de equipes de rendimento, busca promover o fortalecimento do esporte regional a internacional, estimularem a competência desportiva e administrativa, além de corresponder as expectativas dos atletas, de vivenciar competições de alto nível e assim explorarem todas as suas potencialidades, elevando o nível técnico e ampliando a base para composição de selecionados representativos em competições oficiais nas diversas modalidades, além, de desenvolver o esporte social junto as comunidades.","FUNDAÇÃO MUN. DE ESPORTES","Fundação de Esportes","Desporto e Lazer","Desporto Comunitário",1093,"Manut. da Fundação de Esportes","TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS",1,33500000000000,"TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS","FUNDACAO MUNICIPAL DE ESPORTES DE CRICIUMA","DESPESAS CORRENTES",700000,2844964,3544964,3534964.0,3534964.0,2703701.0,2703701.0,831263.0,2703701.0,0,2703701.0,831263.0,0.0,504.99,99.72,386.24,76.27,386.24,131.12,"fontesRecursos_772f32c3-e96b-4989-ba64-144f01894592.csv","informacaoPlanejamento_9e76818b-4575-438f-9e6f-b712a3e5a6fb.csv","empenhos_bb396fb5-8ab9-49d3-b985-2462b3d9e064.csv","suplementacoes_5475f0d8-92eb-4e57-a63c-f76278d5a8c6.csv","Recursos não Vinculados de Impostos"
"FUNDACAO MUNICIPAL DE ESPORTES DE CRICIUMA",2026,"CRICIÚMA MAIS ESPORTE E INCLUSÃO","Apoio ao Esporte de Alto Rendimento","O programa de formação de equipes de rendimento, busca promover o fortalecimento do esporte regional a internacional, estimularem a competência desportiva e administrativa, além de corresponder as expectativas dos atletas, de vivenciar competições de alto nível e assim explorarem todas as suas potencialidades, elevando o nível técnico e ampliando a base para composição de selecionados representativos em competições oficiais nas diversas modalidades, além, de desenvolver o esporte social junto as comunidades.","FUNDAÇÃO MUN. DE ESPORTES","Fundação de Esportes","Desporto e Lazer","Desporto de Rendimento",1216,"Apoio ao Esporte de Alto Rendimento","APLICAÇÕES DIRETAS",9,33900000000000,"APLICAÇÕES DIRETAS","FUNDACAO MUNICIPAL DE ESPORTES DE CRICIUMA","DESPESAS CORRENTES",800000,0,800000,800000.0,800000.0,800000.0,800000.0,0.0,800000.0,0,800000.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,"fontesRecursos_951d9e1c-a592-4de6-a22f-7e6b60c25062.csv","informacaoPlanejamento_081a4efc-e3c9-46f2-a006-d96fbc231b81.csv","empenhos_9e7bc519-e15b-4040-b883-c637015519dd.csv"," ","Recursos não Vinculados de Impostos"
"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA",2026,"CRICIÚMA MAIS SOLIDARIEDADE","Manut. da Proteção Social Especial - SUAS","Promover a proteção social, garantindo a atenção integral a indivíduos e famílias em situação de vulnerabilidade ou risco social, por meio de ações de assistência básica e especial. Fortalecer os serviços, programas, projetos e benefícios socioassistenciais no âmbito do SUAS (Sistema Único de Assistência Social). Desenvolver políticas públicas de habitação social, viabilizando moradia digna à população de baixa renda, por meio da gestão do Fundo Municipal de Habitação e Interesse Social.","FUNDO MUN. DE ASSIST. SOCIAL","Gestão da Assistência Social","Assistência Social","Assistência Comunitária",1068,"Manut. da Proteção Social Especial - SUAS","APLICAÇÕES DIRETAS",13,33900000000000,"APLICAÇÕES DIRETAS","FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA","DESPESAS CORRENTES",5620000,1825509.06,7445509.06,7159700.91,5699260.96,3661925.01,3625095.01,2074165.95,3300507.75,7000.0,3293507.75,2405753.21,331587.26,127.4,96.16,65.16,49.18,58.73,225.59,"fontesRecursos_b291e939-eab3-4b02-9cd9-f335220d85d9.csv","informacaoPlanejamento_01580e4f-b75a-449d-ac5f-ca00dffb7d2e.csv","empenhos_e0830a4e-3c6e-4a28-b27a-cd0d8d5020a3.csv","suplementacoes_259b970b-bed7-4b3c-bf00-d4f449f9e8b2.csv","Recursos não Vinculados de Impostos"
"FUNDACAO CULTURAL DE CRICIUMA",2026,"MAIS CULTURA CRICIÚMA","Manut. da Fundação Cultural","Incentivar, difundir, fomentar e promover a prática e o desenvolvimento de atividades culturais, artísticas e turísticas no município de Criciúma. Visa também a salvaguarda e a valorização do patrimônio histórico-cultural da cidade, por meio da gestão e dinamização de seus espaços de cultura, memória e museus.","FUNDAÇÃO CULTURAL DE CRICIÚMA","Fundação Cultural de Criciúma",Cultura,"Administração Geral",1088,"Manut. da Fundação Cultural","APLICAÇÕES DIRETAS",3,33900000000000,"APLICAÇÕES DIRETAS","FUNDACAO CULTURAL DE CRICIUMA","DESPESAS CORRENTES",3300000,165000,3465000,2300476.87,2239119.33,523880.77,523640.77,1715478.56,480133.8,240.0,479893.8,1759225.53,43746.97,69.71,66.39,15.88,15.12,14.55,721.67,"fontesRecursos_cebb733b-a8ec-452c-84a8-d769d2704489.csv","informacaoPlanejamento_8f676d2f-c629-4080-a573-83cdce8d278c.csv","empenhos_04cccb50-3f50-4513-94e5-66fe5c553456.csv","suplementacoes_26e0dd61-6763-4f2a-8412-3b97870c8500.csv","Recursos não Vinculados de Impostos"
"FUNDO MUN. HABITACAO INTERESSE SOCIAL CRICIUMA",2026,"CRICIÚMA MAIS MORADIA","Manut. de Projetos Habitacionais e de Interesse Social","Garantir o acesso à moradia digna à população em situação de vulnerabilidade social; Garantir a titulação do bem imóvel das áreas públicas ocupadas às pessoas de baixa renda e a recuperação urbano-ambiental, motivando o desenvolvimento socioeconômico e o consequente resgate da cidadania.","FUNDO MUN. DE HABITAÇÃO DE INTER. SOCIAL","Fundo de Habitação de Interesse Social",Habitação,"Habitação Urbana",1070,"Manut. de Projetos Habitacionais e de Interesse Social","APLICAÇÕES DIRETAS",3,33900000000000,"APLICAÇÕES DIRETAS","FUNDO MUN. HABITACAO INTERESSE SOCIAL CRICIUMA","DESPESAS CORRENTES",200000,134000,334000,318352.88,291388.39,164538.39,164538.39,126850.0,148539.47,0,148539.47,142848.92,15998.92,159.18,95.32,82.27,49.26,74.27,224.86,"fontesRecursos_4f53db05-b42f-406f-a3ac-c933da85dc80.csv","informacaoPlanejamento_1faca251-6f8e-4203-92fd-9aee9a128de8.csv","empenhos_3c5369e0-53a7-4acc-b9bb-89039cab494b.csv","suplementacoes_ad5b9cfc-54aa-4fe8-998e-a89c32283fc8.csv","Outras Transferências de Convênios ou Instrumentos Congêneres dos Estados"
"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA",2026,"CRICIÚMA MAIS SOLIDARIEDADE","Manut. da Proteção Social Básica - SUAS","Promover a proteção social, garantindo a atenção integral a indivíduos e famílias em situação de vulnerabilidade ou risco social, por meio de ações de assistência básica e especial. Fortalecer os serviços, programas, projetos e benefícios socioassistenciais no âmbito do SUAS (Sistema Único de Assistência Social). Desenvolver políticas públicas de habitação social, viabilizando moradia digna à população de baixa renda, por meio da gestão do Fundo Municipal de Habitação e Interesse Social.","FUNDO MUN. DE ASSIST. SOCIAL","Gestão da Assistência Social","Assistência Social","Assistência Comunitária",1067,"Manut. da Proteção Social Básica - SUAS","APLICAÇÕES DIRETAS",7,33900000000000,"APLICAÇÕES DIRETAS","FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA","DESPESAS CORRENTES",6600000,-51185.0,6548815.0,7138062.65,5988283.35,2890911.89,2890178.2,3098105.15,2642558.18,733.69,2641824.49,3346458.86,248353.71,108.15,109.0,43.8,44.14,40.04,247.82,"fontesRecursos_c5c0596b-338b-4803-8869-1c690edb2421.csv","informacaoPlanejamento_85efbd8a-0a49-424e-b88e-01486e8bc7dc.csv","empenhos_c3c0d354-4f08-476b-99f2-778372d86da7.csv","suplementacoes_42b1f34a-f2b5-4856-9b69-e8582602826c.csv","Transferência de Recursos dos Fundos Estaduais de Assistência Social"
"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA",2026,"CRICIÚMA MAIS SOLIDARIEDADE","Manut. da Proteção Social Especial - SUAS","Promover a proteção social, garantindo a atenção integral a indivíduos e famílias em situação de vulnerabilidade ou risco social, por meio de ações de assistência básica e especial. Fortalecer os serviços, programas, projetos e benefícios socioassistenciais no âmbito do SUAS (Sistema Único de Assistência Social). Desenvolver políticas públicas de habitação social, viabilizando moradia digna à população de baixa renda, por meio da gestão do Fundo Municipal de Habitação e Interesse Social.","FUNDO MUN. DE ASSIST. SOCIAL","Gestão da Assistência Social","Assistência Social","Assistência Comunitária",1068,"Manut. da Proteção Social Especial - SUAS","APLICAÇÕES DIRETAS",10,31900000000000,"APLICAÇÕES DIRETAS","FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA","DESPESAS CORRENTES",3800000,-33000,3767000,2363825.69,2363825.69,2236895.17,2236895.17,126930.52,2236895.17,0,2236895.17,126930.52,0.0,62.21,62.75,58.87,59.38,58.87,168.4,"fontesRecursos_b088cc98-fc6e-4afc-bb36-511dccad6251.csv","informacaoPlanejamento_490b8658-34be-49f6-9f38-4b8f30e5c330.csv","empenhos_bfa80712-c737-47ea-8d52-1d9105827fa7.csv","suplementacoes_14551f46-2859-4c89-97f5-845d6185e050.csv","Recursos não Vinculados de Impostos"
"FUNDACAO MUNICIPAL DE ESPORTES DE CRICIUMA",2026,"CRICIÚMA MAIS ESPORTE E INCLUSÃO","Manut. da Fundação de Esportes","O programa de formação de equipes de rendimento, busca promover o fortalecimento do esporte regional a internacional, estimularem a competência desportiva e administrativa, além de corresponder as expectativas dos atletas, de vivenciar competições de alto nível e assim explorarem todas as suas potencialidades, elevando o nível técnico e ampliando a base para composição de selecionados representativos em competições oficiais nas diversas modalidades, além, de desenvolver o esporte social junto as comunidades.","FUNDAÇÃO MUN. DE ESPORTES","Fundação de Esportes","Desporto e Lazer","Desporto Comunitário",1093,"Manut. da Fundação de Esportes","APLICAÇÕES DIRETAS",3,33900000000000,"APLICAÇÕES DIRETAS","FUNDACAO MUNICIPAL DE ESPORTES DE CRICIUMA","DESPESAS CORRENTES",8000000,-1986372.5,6013627.5,5893632.36,5858186.61,2657877.92,2657877.92,3200308.69,2479377.13,0,2479377.13,3378809.48,178500.79,73.67,98.0,33.22,44.2,30.99,242.55,"fontesRecursos_51545a3b-c2ac-4c1a-9095-83fcaf53b801.csv","informacaoPlanejamento_678b1958-4018-4288-9c35-5906ac65f650.csv","empenhos_af954313-6132-40ba-9690-809871b3aa16.csv","suplementacoes_9efd6b88-bf94-4ece-a6f2-a1d7040a652b.csv","Recursos não Vinculados de Impostos"
"FUNDACAO MUNICIPAL DE ESPORTES DE CRICIUMA",2026,"CRICIÚMA MAIS ESPORTE E INCLUSÃO","Eventos Esportivos","O programa de formação de equipes de rendimento, busca promover o fortalecimento do esporte regional a internacional, estimularem a competência desportiva e administrativa, além de corresponder as expectativas dos atletas, de vivenciar competições de alto nível e assim explorarem todas as suas potencialidades, elevando o nível técnico e ampliando a base para composição de selecionados representativos em competições oficiais nas diversas modalidades, além, de desenvolver o esporte social junto as comunidades.","FUNDAÇÃO MUN. DE ESPORTES","Fundação de Esportes","Desporto e Lazer",Lazer,1234,"Eventos Esportivos","APLICAÇÕES DIRETAS",10,33900000000000,"APLICAÇÕES DIRETAS","FUNDACAO MUNICIPAL DE ESPORTES DE CRICIUMA","DESPESAS CORRENTES",4000000,0,4000000,4069219.23,3870233.68,4014611.28,3856169.53,14064.15,3748466.14,149419.97,3599046.17,271187.51,257123.36,101.73,101.73,100.37,100.37,93.71,106.71,"fontesRecursos_a2e94a24-3c08-4606-bb1e-40eba12b85c3.csv","informacaoPlanejamento_c7c1100a-98bf-442c-8d63-741fc70b7e4e.csv","empenhos_a28de333-eb8a-4088-9727-a313edb1e3fe.csv"," ","Recursos não Vinculados de Impostos"
"PREFEITURA MUNICIPAL DE CRICIUMA",2026,"MAIS GESTÃO CRICIÚMA","Manut. da Diretoria de Transito e Transporte","Planejar e modernizar a administração municipal com dados gerenciais, reduzindo custos.","GABINETE DO PREFEITO","Diretoria de Transito e Transporte",Transporte,"Transporte Rodoviário",1013,"Manut. da Diretoria de Transito e Transporte","TRANSFERÊNCIAS À UNIÃO",28,33200000000000,"TRANSFERÊNCIAS À UNIÃO","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",20000,0,20000,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"fontesRecursos_88717cd0-5305-49d5-a9af-a0f6c516d0cd.csv","informacaoPlanejamento_7f5e624e-455e-488a-81ed-4b8456c0ee4c.csv"," "," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2026,"MAIS GESTÃO CRICIÚMA","Manut. da Secretaria Geral","Planejar e modernizar a administração municipal com dados gerenciais, reduzindo custos.","GABINETE DO PREFEITO",Secretaria-Geral,Administração,"Administração Geral",1003,"Manut. da Secretaria Geral","APLICAÇÕES DIRETAS",8,31900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",150000,0,150000,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"fontesRecursos_e741557d-07fe-498f-a7b8-8c5114a3ac71.csv","informacaoPlanejamento_16f2a1e6-da75-4edf-83da-b0c0a4b5f7bb.csv"," "," "," "
